video_id,author,comment,published_at
5ENLEY94u9M,@refdayelni8037,"Ekonomi masyarakat tdk baik² saja, jarga kebutuhan pokok naik, sehingga masyarakat cendrung memenuhi kebutuhan pokok, berat terasa bagi masyarakat yg pendapatannya pas²an dan karyawan/pns",1 hari yang lalu
5ENLEY94u9M,@albinersimarmata6459,"Dispenda tidak mendorong usaha berkembang , kebanyskan oknum selingkuh , setuju pernyataan prof seperti Singapura ppn langsung online  dg tarif yg lbh rasional",1 hari yang lalu
5ENLEY94u9M,@bsuyono,Konoha gak ada maju wong DEPAG yg harusnya ngurusi haji dan kerukunan umat malah bikin dunia pendidikan dari bawah sanpai atas...jumlahnya juga bejibun...harusnya dunia pendidikan satu pintu aja biar maju dan pintar pintar...bisa kuasai iptek...,1 hari yang lalu
5ENLEY94u9M,@hubertushanafi2158,Konsepnya PPN naik ketika GDP nya growth...sesuai kesepakatan antara pemerintah dan DPR,1 hari yang lalu
5ENLEY94u9M,@kokettcore,"GUIBLOK 
PAKAI ASUMSINYA SENDIRI

KECEPATAN DAN JUMLAH PEREDARAN UANG SAMA SEKALI GAK PENTING.

NILAI UANG YG MENJADI MASALAH YG DIKONTROL PENUH KARTEL BANK SENTRAL GLOBAL.

BELAJARLAH DARI KASUS PEMBUNUHAN ABRAHAM LINCOLN DAN JOHN F KENEDY

ITULAH KENAPA KORUPSI, INFLASI, DAN KEMISKINAN TIDAK MUNGKIN BISA DIATASI SECARA FUNDAMENTAL

78 KONOHA MERDEKA 
GUOBLOK UNLIMITED INI  PARA PEMBUAT KEBIJAKAN DAN OTORITAS FISKAL DAN MONETER

BELAJAR DARI RUSIA
ATAU IRLANDIA
NORWEGIA
POLANDIA
SWEDIA
FINLANDIA",1 hari yang lalu (diedit)
5ENLEY94u9M,@Ratnavina-ht6xq,Situasiny berbeda...banyak koruptor...,1 hari yang lalu
5ENLEY94u9M,@Genroses1970,@Ratnavina-ht6xq  justru 2022 sampai 2023 ada 6 Mentri yg di tangkap KPK & jaksa agung itu belum termasuk bupati & walikota...,1 hari yang lalu
5ENLEY94u9M,@febyfirmansyah,Namanya juga kabinet halu tu mr gorong gorong hayalanya tingi growth 7% makanya kalau rumusin pajak ngawur,1 hari yang lalu
5ENLEY94u9M,@ruthsihandrini,Cuwek dia mau dijuluki apa juga.....,1 hari yang lalu
5ENLEY94u9M,@febyfirmansyah,Dasarnya uu dan juga ngkutin atasan,1 hari yang lalu
5ENLEY94u9M,@febyfirmansyah,Lah pengusulnya ngakuin  utang ekwwkk kuat proyek mercusuar 😂😂😂,1 hari yang lalu
5ENLEY94u9M,@Lio01_Official,Emangnya Mulyani pinter?? Kok makin ancur negara?,1 hari yang lalu
5ENLEY94u9M,@Sutaminabuta,Sri Mulyani bukan lulusan Harvard.,1 hari yang lalu
5ENLEY94u9M,@Yosafats,"Urbana, Illinois....yg lulusan Harvard Bp Gita wirjawan",1 hari yang lalu
5ENLEY94u9M,@devilcodez77,"Orang pinter kalo udah diam lama diatas bakalan goblok, pikirannya gak sekritis atau sehebat dulu..",1 hari yang lalu
5ENLEY94u9M,@GAG-it5fm,"Carikan menkeu baru, dia mentri pajak dan utang doang,,, sejak jaman sby hasilnya utang dan pajak naik",1 hari yang lalu
5ENLEY94u9M,@BaronAmal,"Berapa sih..biaya belanja pemerintah? 
Karena kabinet nya, gemuk banget.. 
Gaji, Operasional, tunjangan dll...dll... 

Kenapa nggak di ringkas ya? 
Apa karena bagi2 kue.. 

Ujung-ujungnya yg bayar rakyat, melalui pajak yg naik terus",1 hari yang lalu
5ENLEY94u9M,@naomimiaou9038," @BaronAmal  saya sangat setuju kalo gaji PNS dan tunjangan yang sudah ugal ugalan di kurangi atau dihapus saja, proyek IKN ditunda dulu dan makan siang gratis cukup seminggu sekali saja, banyak PHK dan kebangkrutan dunia usaha... menjadi aneh jika rakyat miskin dipaksa untuk bayar pajak untuk hidup pas pasan aja masih mati matian, sedangkan hasil pajak untuk menaikan gaji/tunjangan pegawai pemerintah yg sebetulnya sudah berkecukupan.... rasanya negeri ini seperti bukan milik rakyat seluruhnya tapi milik pengusaha, Penguasa dan Pegawai pegawainya saja",1 hari yang lalu (diedit)
5ENLEY94u9M,@EdiRajol,"Padahal dia cuma 'kacung' sih. Kalo mau nyalahin ya juragannya. Biar bagaimana pun si ibu cuma mengusulkan, yg ketok palu ijinin yg si juragan",1 hari yang lalu
5ENLEY94u9M,@andrems9922,Padahal sekolahnya lama loh tapi tidak memberikan solusi.,1 hari yang lalu
5ENLEY94u9M,@KokoJono-d4d," @naomimiaou9038 PNS gaji kecil,Pak. Ada yg dibawah UMR Klo gol 2 Baru. Yg besar itu anggota Dewan,,Klo OZnS ya giru(yg sdh sertifikasi,bisa capai 8jt/bln).",22 jam yang lalu
5ENLEY94u9M,@KokoJono-d4d," @EdiRajol  betullll. Jaman p Sby sptnya dia juga,UMKM moncer",21 jam yang lalu
5ENLEY94u9M,@rasitto,"​ @BaronAmal pas dah dengan lukisan Bang Yos suprapto.
Rezim Prabowo dan rezim Jokowi sama saja malahan tambah pemborosannya. Politik akomodatif.",21 jam yang lalu
5ENLEY94u9M,@herupramono8560,Bukan Harvard,18 jam yang lalu
5ENLEY94u9M,@userhgftpt,"​ @naomimiaou9038 Gaji PNS itu sebetulnya kecil, yg bermasalah adalah efek dari kelakuan mecari sampingan2nya itu yg merugikan warga negara apapun bidangnya.",14 jam yang lalu
5ENLEY94u9M,@akunomi,"Yang menaikan itu Jokowi dan DPR, bukan Sri Mulyani.",13 jam yang lalu
5ENLEY94u9M,@mahdiansyah2330,"Pemilu hrsnya bs merubh kbjkn negeri ini, tp kita menyianyiakannya…",6 jam yang lalu
5ENLEY94u9M,@dwiwijayati295,"PNS kan akan naik gajinya ?sdng yg swasta apalagi buruh rendahan sangat tercek8k dgn kebutuhan""yg sdh pada naik",1 hari yang lalu
5ENLEY94u9M,@Mountaingoatsarealwayshappy,"iya lebih enak jaman pak Harto dulu, gaji gedhe padahal harga2 murah, Makanya waktu itu hampir semua orang punya mobil, jalanan macet, penerbangan juga bejibun. Coba lihat jakarta sekarang jalanan sepi karena gak mampu beli mobil, gak mampu belin bensin yang harganya naik terus. Hidup memang semakin susah.",1 hari yang lalu
5ENLEY94u9M,@Lio01_Official,Saya kerja di Sg 15 thn lalu pun ppn sudah online tarif murah... Ga berat bayar demi kemajuan Singapura.,1 hari yang lalu
5ENLEY94u9M,@yonobenk9795,"​ @Lio01_Official semakin banyak pegawai pajak sebuah negara, semakin cenderung korup institusi nya",1 hari yang lalu
5ENLEY94u9M,@muhammadshofyantsauri8885,"mungkin ini yg disebut pemimpin gemuk rakyat kurus²
contohnya kerugian negara 300t dipenjara 6,tthun",1 hari yang lalu
5ENLEY94u9M,@panjimahesa,"klo menurut saya prof, Cina memang saatnya maju yang dulu kena jajah Jepang; misalnya peristiwa Nanking massacre, Shanghai Massacre, Unit 731 dikenal Maruta people, di jajah Eropa; dikenal dengan one century of shame of chinese people, opium war, boxer rebelion, Hong Kong di sewa oleh inggris selama 100 tahun (sebagai bufeer zone), Macau di sewa oleh portugal, Taiwan memberontak mendirikan negara sendiri, perang saudara Koumintang VS partai mao ze dong, dsb Menurut saya Indonesia harus main cantik gak ada proxy ke China, Rusia, Korut sama Negara AUKUS, Uni Eropa, NATO, dsb🤔",1 hari yang lalu
5ENLEY94u9M,@roryasrorri701,Jangan suka berasumsi. Cause when you assume you make an ass of u and me.,1 hari yang lalu
5ENLEY94u9M,@rizalll147,"Percaya, yang ngerasa baik2 aja selama ini kalian bakal kena dampak 2-5-10 tahun ke depan dari kenaikan PPN dan / kebijakan pemerintah lainnya. Jangan APATIS",1 hari yang lalu
5ENLEY94u9M,@drochman5150,Asumsi textbook. Realitanya pada merem pura2 gak tau😢😢,1 hari yang lalu
5ENLEY94u9M,@robbyviera6376,sindirin yang mantap dr prof untuk menteri yang diklaim sebagai menteri terbaik era jokowi. SHAME OF YOU klo ilmu ekonomi mendasar aja tdk ngerti.,1 hari yang lalu
5ENLEY94u9M,@Ysuaero,Pokoknya klo dengaarr NAIK kebijakan pemerintah.. bakalan semua Naik..🤦 pedagang maupun produsen kelakuan samaaa... KESEMPATAN Mengeruuk Cuan,1 hari yang lalu
5ENLEY94u9M,@IndoHog-fe2vd,Utang jatuh tempo di 2025 onward ditambah banyak program terutama MBG & kabinet gemuk maka PPN 12% adalah jalan ninja pemerintah as simple as that,1 hari yang lalu
5ENLEY94u9M,@abdullahmuid3701,"Prof Renald Undang Mardigu dong, bahas Soal Printing Money
Saya S1 Ekonomi yg awalnya kontra bgt dg Printing Money, stelah saya pikir"" ternyata Amerika dan China jg melakukan Printing Money disaat ekonomi mreka tertutup antara tahun 1990-2005, itulah knp China tiba"" menguasai perdagangan dunia hingga saat ini
Drpda Prabowo ngutang mulu, yg ujung""nya Hnya menaikkan beban Bunga dn Cadangan Devisa yg tergerus, di tmbh Pejabatnya Prabowo pada Doyan Korup, di tmbh Inflasi sama sekali tidak di kontrol pemerintah. Lbih baik Kita Printing Money aja, asal Uangnya di pake buat Bangun Infrastruktur, paling tidak uang Printing Money nya bisa buat ngelarin IKN, bisa buat bangun Kereta cepat tembus surabaya, bisa ngelarin Jalan Tol Trans Jawa-Sumatera
Jgn semuanya Hutang, dn jgn semuanya di Pajekin, kasihan Rakyat ini, Penghasilan g seberapa tp beli apapun kena Pajak",1 hari yang lalu (diedit)
5ENLEY94u9M,@danaaditya,Asumsinya setelah sakit masuk UGD berhari2 langsung kejar target 😈😈👿,1 hari yang lalu
5ENLEY94u9M,@Qilaa6789,"PAJAK atau UPETI kpd WNI itu mungkin yg baik n benar adlh digunakan sbg ALAT bg PEMERINTAH RI untuk membuat agar harta kekayaan antara saudara sebangsa n setanah air itu TIDAK JAUH BERBEDA, sehingga

TIDAK spt di zaman KOLONIAL, dimana yg kaya (PENJAJAH/KAPITALIS/INVESTOR) semakin kaya, dan yg miskin (mayoritas penduduk asli pribumi Indonesia) menjd semakin miskin
Ma'af jika saya salah",1 hari yang lalu
5ENLEY94u9M,@teukuyuliansyah1847,Welcome Neo Orba 😅😊,1 hari yang lalu
5ENLEY94u9M,@andysandys.6825,Krn oknum pemerentah nya IQ 7........ ditambah utang LN dgn  bunga Jumbo,1 hari yang lalu
5ENLEY94u9M,@Memburu_HartaKarun_PasarModal,"Undang madame Mariko Asmara donk Prof ,    buat bahas bekal jurus jurus investasi di 2025..",1 hari yang lalu
5ENLEY94u9M,@coolinspirefunnybook1289,"dpt uang pajak byk jor2an,dpt hutang byk jor2an abis itu tinggal hajar dgn ppn naik.
apa pelajaran yg bisa didapat dr itu ? ya akan selamanya pemerintah indonesia terbiasa jor2an ga pernah belajar utk efisien dan efektif kcual masyarakat demo menolak kenaikan ppn itu.",1 hari yang lalu
5ENLEY94u9M,@SiBgst,Smntara pengusaha tambang yg lbh byk duit gak kena pajak ekspor alias 0% pajak.,1 hari yang lalu
5ENLEY94u9M,@anjimukti7268," @coolinspirefunnybook1289  Banyak proyek yg mubazir (mangkrak, utilitas rendah) atau blm waktunya dibangun yg menyedot anggaran banyak. Terkesan tidak punya perencanaan yg matang dan asumsi nya banyak yg tidak sesuai.",23 jam yang lalu
5ENLEY94u9M,@roryasrorri701,"Are you serious? China dan Amrik sampe sekarang jor-joran nyetak uang karena yuan sama dollar dipake di mana-mana. Rupiah kau cetak sebanyak-banyaknya, siapa yang mau transaksi ama kita pake rupiah? Sama ringgit aja kita kalah value. Transaksi ama Timor Leste aja kita pake dollar australi. Beda cerita kalo kita penguasa kawasan. Beda cerita kalo rupiah kita paling kuat se-Asean. Masih bisa diakal usulmu itu.",1 hari yang lalu
5ENLEY94u9M,@niesamudah_11,"​ @roryasrorri701 nah bener, kalau pengen maju paling tidak memang harus jadi super power di ASEAN",1 hari yang lalu
5ENLEY94u9M,@abdullahmuid3701,"@roryasrorri701  baca baik"" Komen gw. Pemerintah lakukan Printing Money hnya untuk digunakan Pendanaan Pembangunan Infrastruktur, hanya Untuk Pendanaan Infrastruktur, artinya Rupiah larinya hanya di domestik saja, jgn smpek Negara Luar Tahu, dn jgn smpek bocor ke luar
Printing Money tuh ibarat Kita Punya Tuyul, tahu"" kita punya duwit bnyak, tahu"" kita udah punya mobil, tahu"" kita udah punya Tanah bnyak, Tahu"" kita udah punya Rumah gede, akhirnya Para Tetangga pada Iri krn kita punya duwit bnyak. Sama China jg lakukan hal yg sama di tahun 90an smpek awal 2000an, mngkanya pembangunan di china bergeliat, pdhal waktu itu ekonomi china masih tertutup dg dunia luar. Lantas China dapet uang drimana membiayai itu semua klo bkn dari Printing Money???? Dn mnurut buku"" yg gw Baca pemerintah china memang melakukan itu
Printing Money tidak diperbolehkan untuk bayar Gaji ASN, printing money tidak diperbolehkan untuk Bayar Utang, Printing Money hnya untuk Fokus Bangun Infrastruktur dan RnD di semua Bidang, terutama IT dan Militer",1 hari yang lalu
5ENLEY94u9M,@nailalaksono7792,"​ @abdullahmuid3701  selama ada korupsi nggak bisa di eksekusi, pasti ada rupiah yang keluar, nilai tukar naik sedangkan impor kita masih tinggi. Pertama yang harus diberesin dulu adalah korupsi, hukuman korupsi harus membuat efek jera.",1 hari yang lalu
5ENLEY94u9M,@Mldyh," @abdullahmuid3701 china bisa printing yuan karena basis mereka exportir. Mereka invest ke industri yang produknya dijual dengan murah. Selain itu juga mereka invest ke project infrastrutur di negara” afrika srilanka etc. Tapi tidak mulus lho, coba cek kasus evergreen. Nah kalau indo cetak rupiah dan digunakan untuk infrasturtur nasional, efek singkatnya sih pasti hyper inflation, efek panjangnya rupiah akan makin murah dan import jadi makin mahal",1 hari yang lalu
5ENLEY94u9M,@febyfirmansyah,"Jangan samhain kita itu pengekspor sda seperti kata proff 

China usa negara industri",1 hari yang lalu
5ENLEY94u9M,@Mldyh,"​ @abdullahmuid3701  gw coba runtutin ya..
- Pemerintah cetak Rupiah skala besar.

Di skala nasional:
- Rupiah sudah banyak, pemerintah invest ke pembangunan infrastruktur nasional.
- Pembangunan infrastuktur menjadi masif, banyak lapangan kerja tersedia.
- Penyerapan tenaga kerja tinggi, rakyat bisa belanja dengan lebih leluasa, daya beli masyarakat meningkat.
- Karena daya beli tinggi, demand lebih tinggi dari supply, maka harga semua barang akan naik.
- Inilah titik dimana laju inflasi menjadi tidak sehat.
- Karena harga naik (inflasi), maka tuntutan untuk kenaikan gaji/upah juga meningkat. Kalau pemerintah memutuskan menyelesaikan masalah dengan cetak Rupiah lagi, maka inflasi mejadi hyperinflasi. Cilok awalnya 5000 bisa menjadi 50000 dalam waktu singkat. Rupiah menjadi tidak ada nilainya.

Di skala global:
- Karena Rupiah jumlahnya tiba"" banyak, maka nilai tukar Rupiah terhadap mata uang asing akan turun.
- Nilai tukar Rupiah turun, maka investor tidak akan menyimpan aset dalam Rupiah.

Skenario di atas terjadi di negara"" seperti Venezuela, Zimbabwe, dll.

Lalu kenapa China bisa? Karena:
- Invest ke industri manufaktur yang produknya dijual dengan harga"" murah dan diexport dan ditukar dengan USD.
- Invest ke real estate nasional seperti Evergreen. 
- Invest ke infrastruktur negara lain seperti negara"" di Afrika, Srilanka, bahkan Indonesia.
Sehingga peredaran Yuan itu tidak hanya di China. 

Tetapi apakah bertahan lama? Nah karena saya udah kepanjangan, coba sekarang cek masing"" bagaimana proyek Evergreen (Supply property tinggi tidak diimbangi dengan demand yang baik, akibatnya debt accumulation / Hutang numpuk.)? Bagaimana hasil investasi China ke negara"" lain? Bagaimana China menghadapi masalah over supply produk manufaktur mereka?",1 hari yang lalu (diedit)
5ENLEY94u9M,@aditamaaulia,"H!tler ngelakuin itu dan berhasil, dia langsung bikin pabrik2 buat bahan senjata jadi gak impor",1 hari yang lalu
5ENLEY94u9M,@abdullahmuid3701," @febyfirmansyah  dulu china saat pertama kali lakukan Printing Money jg belum menjadi negara Industri
Justru uang Printing Money mreka putar untuk Rnd di bidang Industri, mangkanya skrang g heran klo China apapun bisa mreka Jiplak
Ingat g ketika tahun 2008an, mulai bnyak HP"" dan Motor merk china diperdagangkan di global dg kualitas rendah, tp skrang lihat HP merk china mulai menguasai Global, berkat Money Printing yg sempurna, di tmbh hukuman Koruptor yg berat",1 hari yang lalu
5ENLEY94u9M,@abdullahmuid3701," @nailalaksono7792  itulah yg dilakukan china
Ketika mreka melakukan Printing Money, mreka jg buat UU hukuman Mati Koruptor
Justru dg Printing Money pemerintah bisa buat Pabrik apapun yg slama ini msih menjadi Komoditas Impor kita, mangkanya Printing Money perlu untuk membiayai RnD bidang IT Industri apapun. Jdi sumber keuangan negara tidak hnya dari Pajak dan Utang
Selama semua sudah dirasa cukup, sudah saatnya mulai mengurangi Printing Money sperti yg dilakukan China dan Amerika Saat ini",1 hari yang lalu
5ENLEY94u9M,@febyfirmansyah,​ @abdullahmuid3701  china sejak dulu ngara industri dulu,1 hari yang lalu
5ENLEY94u9M,@abdullahmuid3701," @febyfirmansyah  sejak kapan??? Revolusi Industri di mulai oleh Inggris, kemudian menyebar ke seluruh negara eropa
Tahu g knp industri di china bisa berkembang dg masif??? Dulu tahun 1960an perekonomian china hampir sama dg indo
Industri china mulai bergeliat sejak 1990an, dan pada saat itulah china menerapkan Kebijakan Printing Money, krn semua uang yg di cetak oleh negara china mreka pakai buat RnD industri, mreka pake buat bangun pabrik, mreka pake buat bngun Infrstruktur, sehingga uang muter di masyarakat. Barulah ketika industri ciptaan pemerintah sudah mulai kuat, barulah china membuka negaranya dg melakukan perjanjian perdagangan bebas dg negara"" Global hingga saat ini",1 hari yang lalu
5ENLEY94u9M,@DidikMashudi-d2d,"Ini bukan mslh OrdeBaru atau orde-lapuk tetapi reputasi derajat keilmiahan pengetrapan teori ekon kpd platform si-kon ekon negara yg 'goyang', yg tdk mampu memikul beban defisit finance. Percuma gelar-2 derajat akademisi tinggi klo ujung2nya ngajak terjun bebas kedlm jurang collapsed.",1 hari yang lalu
5ENLEY94u9M,@fajarwijaya1036,"Kualitas pembuat undang undang dan penegak hukum yg terparah, maka lebih baik revolusi indonesia",1 hari yang lalu
5ENLEY94u9M,@febyfirmansyah,Jadi inget kata mbak inayah walapun kalian dan sepinter apa kalain cuma pembantu wapres😂😂😂😂,1 hari yang lalu (diedit)
5ENLEY94u9M,@Mamambob, @febyfirmansyah ngenes😂 dg atasan lulusan sma gak jelas,1 hari yang lalu
5ENLEY94u9M,@febyfirmansyah,​ @Mamambob  kenyataan mbak inayah bener kayak mulyani kan pembantu raja orong mulyono,1 hari yang lalu
5ENLEY94u9M,@PejantanPanjol,G bang bukan Neo orba,1 hari yang lalu
5ENLEY94u9M,@KokoJono-d4d,"Orba malah hampir g ada pajak rakyat kecil lo. Pajak jmn orba tu cm Pbb,motor/Mobil dan usahabesar. UMKM,petani ,peternak sama sekali tdk di pajak. Sy usaha mulai 1983-6 start. Jd paham era orba,era Sby,era Jokowi. Paling parah era Jokowi. Ini Klo Saya lo.",21 jam yang lalu
8T2nmwUAgxY,@AgustinusDunAgus,"Benar..Airlangga jangan ganggu uang pemerintah..biar rakyat yg menanggung..orang tua anak yg kasih makan yg tanggung..jgn ganggu uang gaji Mentri..dll. hebat program pemerintah.
Buat akal akalan saja.. pemerintah..rakyat yang korban akalan saja.",28 menit yang lalu
8T2nmwUAgxY,@kakapurwantoro2970,"NRAKTIR ROLASAN.....pakai duit utang😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅
suap biar gak banyak omon
pendidikan moral jeblok.",30 menit yang lalu (diedit)
8T2nmwUAgxY,@MulYadi-c9w,"Berarti bukan makan gratis, uang diambil dari uang rakyat",1 jam yang lalu
8T2nmwUAgxY,@agussumarwan2940,Makanya kalau kampanye  realistis wae  ben ra leda lede .,1 jam yang lalu
8T2nmwUAgxY,@Lukmanbilqis.99,"Selamat menikmati 58% ....
Smp 5 thn ke depan....😅😅😅",1 jam yang lalu
8T2nmwUAgxY,@viralvid3691,"58% Menanggap berita ini bohong, mereka sangat bahagia ppn naik 12%, mengikuti arahan raja jawa di tv, usaha bangkrut gpp, daya beli turun gpp, koruptor diampuni, asalkan makan siang gratis, walaupun malam ga makan, dan tetap dapat bansos lima tahun sekali, super sekali 😅",2 jam yang lalu
8T2nmwUAgxY,@krisna59,Rakyat sangat membutuhkan pekerjaan. Itu yang pemerintah pikirkan bagaimana agar investor luar tertarik dan bagaimana menyederhanakan birokrasi yg berbelit termasuk penegakan hukum.,2 jam yang lalu
8T2nmwUAgxY,@andri-ez2gw,Ingat politik itu kejam dan semua serba naik itu krn hutang negara yg semakin menumpuk.,3 jam yang lalu
8T2nmwUAgxY,@arnolfilli-uq4mu,"Programnya bagus karena di gratiskan, di kasih mkn frei tanpa membayar,,nmun sngat di sayangkan klau di sisi yg masih di pungut biaya untuk anak bngsa yg mncari pendidikan...ketimbang di kasih gratis biaya sekolah jgn di pungut ..untuk mkn org tua bisa memberi mkn tanpa mngeluh, bnyak org tua mngeluh soal biaya pendidikan mahal...",3 jam yang lalu
8T2nmwUAgxY,@afibanowati,kalian semua makan malam?,3 jam yang lalu
8T2nmwUAgxY,@annacelara4813,"Sama saja kita yg nanggung, kita yg susah, apa2 mahal,, demi kebijakan makan gratis,, 
Kebijakan tp akhirnya membebani rakyat,, parahhhhh",4 jam yang lalu
8T2nmwUAgxY,@StantioGoreszt-d4d,"Kalau cuma makan telur+daun kelor mending pemerintah gak usah repot-repot kasih makan rakyatnya, dah uangnya buat bayar utang aja, rakyat bisa beli sendiri telur dan kelor bisa tanam dg mudah...... apalagi???",4 jam yang lalu
8T2nmwUAgxY,@Fatinah-d3w,Pemerintah sejakdulu  mau menang sendiri,4 jam yang lalu
8T2nmwUAgxY,@garislurus5028,"BBM dan Gas jiuga akan naik,jika gubernur BI membiarkannya, dollar naik bahan baku industri pun asti naik karena dibeli pakai dollar.",4 jam yang lalu
8T2nmwUAgxY,@PakZein-x3u,Saya engak perlu kali makan bergizi yg saya purlukan.pendidikan bergizi dan geratis.pak,9 jam yang lalu
8T2nmwUAgxY,@momon.kajang9236,"Kami orang tua ngasih makan 3X sehari...
Tanpa digaji bulanan dan fasilitas kerja mobil mewah.
Bikin aja peraturan WAJIB NASI BEKAL BERGIZI, gak usah framing ""GRATIS""...
UJUNG UJUNGNYA LELANG PROJECT DAN PPN NAIK",9 jam yang lalu
8T2nmwUAgxY,@AgusSumartono-pc5us,"Cuma satu sulusi,ambiluang yg di koropsi dgn paksa",9 jam yang lalu
8T2nmwUAgxY,@nahrafjay4002,Planga plongo jilid 2😅,9 jam yang lalu
8T2nmwUAgxY,@nahrafjay4002,"😅😅😅😅😅 negara dongeng
IKN saja yg tdk dibutuhkan dibangun😅
Mulyono....mulyono😅😅",9 jam yang lalu
8T2nmwUAgxY,@dmk2257,"Rakyat minta agar Prabwo sgra berhntikn Menkeu sri muliani dqn Erlangga artarto.....gnti dgn sosok yg lbh punya kmampuan.
Srimuliani bukn malaikt....
Ekonmi rakyat mnegh ke bwh hancur anjlok dlm 5 thn trakhr.
Ini Dosa pninggln Jokowi yg hnys fokus bagn infrsstrktr dan pngusaha Cina.
Smntra rakyat miskin dn pnganggurn trus tmbh",10 jam yang lalu
8T2nmwUAgxY,@Riyanto-q2r,Setelah baca sekian banyak komen kayaknya warga 58 pada nyesel  untuk tidak diadakan makan siang gratis.....ketipukah anda,10 jam yang lalu
8T2nmwUAgxY,@bambangPrianto-u9l,Rakyat gk rela rakyat gk tinggal diam pemerintah pejabat makan makanan harammm  makan keringat orang miskin .....,11 jam yang lalu
8T2nmwUAgxY,@mochacreate,"58% udh setuju, NO DEBAT.",11 jam yang lalu
8T2nmwUAgxY,@MuliadiSapri-p3m,Rakyat itulah pilihanmu jogetin gemoy,11 jam yang lalu
8T2nmwUAgxY,@RebungBambuAmpel,"Nunggu bansos
Nunggu sembako 
Nunggu blt 
Nunggu makan gratis 
Nunggu adalah sesuatu yg merugikan waktu cari cuan 👍 
Lebih baik akun dana ku saja di isi biar tidak perlu aku nunggu yg membuang waktu kerja ku 👍 
?
?
?
.
.
.",11 jam yang lalu
8T2nmwUAgxY,@TonoSuhartono-f6f,Jangan di teruskan IKN.cuman buang 2 duit negara sudah banyak utang kita ke luar..,12 jam yang lalu
8T2nmwUAgxY,@TonoSuhartono-f6f,Misi makan gratis eh malah pajak naek 12 persen.apa2 ini .emang sih kita juga yg mau di bodohin sama pemerintah. Sekarang giliran begini semua rakyat indonesia kebagian susah srmua pajak naek gara2 afanya makan gratus,12 jam yang lalu
8T2nmwUAgxY,@UndangSunandar-j2v,Kenaikan pajak 12 persen di akibatkan pemerintahan jokowi yg menghamburkan  apbn  yg tidak  tepat.,12 jam yang lalu
8T2nmwUAgxY,@IbuRiyani-s4k,Proham gizi gratis semua orang tidak dapat percuma,12 jam yang lalu
8T2nmwUAgxY,@Zeranime,"tapera, asuransi, pajak kendaraan, ppn,. pemerintah terkesan terburu2 ambil kebijakan kayak dikejar setan, gw rasa mereka punya agenda tersembunyi yg gak masyarakat tau",12 jam yang lalu
8T2nmwUAgxY,@hidayatullah1194,Mending di hapus aja program makan bergizi gratisnya yg penting pajak ga naik..ga usah gengsi,12 jam yang lalu
8T2nmwUAgxY,@BasyaEgi,"Erlangga orang suka korupsi
Skarang jadi mentri😂😂😂😂
Gak salah tu pak prabowo????",13 jam yang lalu
8T2nmwUAgxY,@irvandisk,program makan bergizi gratis terkesan dipaksakan.. malah menambah bola panas bagi anggaran negara yang sudah defisit..belum lgi multipayer effect yang bisa  berimbas negatif bagi pertumbuhan ekonomi.,14 jam yang lalu
8T2nmwUAgxY,@theahmed607,"Demi janji makan siang buat memperluas kebun binatang dan menggemukkan binatangnya ppn dinaikkan 12% 😂😂😂
Katanya negara besar dan negara kaya raya mau jadi macan asia lah, indonesia emas lah.. eehhh ternyata bukan cuma polisi yg mau palak rakyat tapi pemerintah juga ikutan palak rakyat 😂😂
Ternyata indonesia belum bisa terlepas dari jeratan KONOHA
AYO SEMANGAT KORUPSI 
KARENA KORUPSI DI MAAFKAN PRABOWO",14 jam yang lalu
8T2nmwUAgxY,@wearesynar4455,Seharusnya para pejabat tdk usah terima gaji pokok agar bisa membantu kemiskinan di negara kita.,14 jam yang lalu
8T2nmwUAgxY,@wearesynar4455,Hancur sudah kehidupan kami rakyat kecil dengan kebijakan PPN 12%,14 jam yang lalu
8T2nmwUAgxY,@dadan1378,Teruskan aja rakyat asal di beri bansos udah cukup sudah biasa hidup miskin.,15 jam yang lalu
8T2nmwUAgxY,@dadan1378,Naikan aja prabowo kan masyarakat kecil juga banyak dukung bpk biar ga makqn juga rakyat ga masalah karena udah mwndukung anda,15 jam yang lalu
8T2nmwUAgxY,@kacasuper3603,"Wahai msleng"" Hasil bumi negara Indonesia belimpa hasil bumi tapi miskin lihat Russia  kaya raya lihat berunai kaya raya negara kita miskin wahai maleng"" Rakyat tau",15 jam yang lalu
8T2nmwUAgxY,@junaedijunaedi4251,*HARTARTO AREK SUROBOYO SALAH SATU KORUPTOR YG SELAMAT TANPA PROSES*!!! 😇😇😇🤣🤣🤣,16 jam yang lalu
8T2nmwUAgxY,@leonardoaxselgalatang2894,"Anak dikasih makan gratis sekali sehari, Orang tuanya diperas dgn PPN 12 prosen. Dimana gratisnya? Dasar Omon omon 🤮",16 jam yang lalu
8T2nmwUAgxY,@Nuryadi75-g6l,"Klo ingin makmur Ind , hukum para koruptor se-berat""nya dan dimiskinkan",16 jam yang lalu
8T2nmwUAgxY,@wongcilik981,"DARIPADA TIDAK BISA MAKAN SAMA SEKALI MENDING MAKAN 1 HARI 1X ,,,,,EMANG PAJAK TIAP HARI????MENDING WONG SUGIH2 IKU SENG DI TINDAK LANJUTI,,,,JATIM BEBAS KENAIKAN",17 jam yang lalu
